date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:54:49	505/505	--FM--	200	added ('OK')	application/descarga		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/home.js.descarga	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/home.js.descarga	(from )
16:54:49	3839/3839	--FM--	200	added ('OK')	text/css		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/jquery.bxslider.css	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/jquery.bxslider.css	(from )
16:54:49	4895/4895	--FM--	200	added ('OK')	text/css		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/jquery.fancybox.css	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/jquery.fancybox.css	(from )
16:54:49	1993/1993	--FM--	200	added ('OK')	text/css		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/reset.css	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/reset.css	(from )
16:54:49	17786/17786	--FM--	200	added ('OK')	text/css		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/daviplata.css	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/daviplata.css	(from )
16:54:49	6949/6949	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/logo-daviplata.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/logo-daviplata.png	(from )
16:54:49	16457/16457	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/arrow-down-small.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/arrow-down-small.png	(from )
16:54:49	106129/106129	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/Imagen-completa.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/Imagen-completa.png	(from )
16:54:49	2467/2467	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/arrow-down.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/arrow-down.png	(from )
16:54:49	4809/4809	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/receiving.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/receiving.png	(from )
16:54:49	4745/4745	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/from-account.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/from-account.png	(from )
16:54:49	4952/4952	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/from-offiices.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/from-offiices.png	(from )
16:54:49	5006/5006	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/from-another-bank.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/from-another-bank.png	(from )
16:54:49	4674/4674	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/payroll.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/payroll.png	(from )
16:54:49	6269/6269	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/from-another-daviplata.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/from-another-daviplata.png	(from )
16:54:49	14466/14466	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/bt-videodesktop.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/bt-videodesktop.png	(from )
16:54:49	45088/45088	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/bt-videomobile.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/bt-videomobile.png	(from )
16:54:50	427824/427824	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/cellphone-handmobile2.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/cellphone-handmobile2.png	(from )
16:54:50	2614/2614	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/1.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/1.png	(from )
16:54:50	2439/2439	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/5.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/5.png	(from )
16:54:50	2646/2646	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/2.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/2.png	(from )
16:54:50	2652/2652	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/6.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/6.png	(from )
16:54:50	2550/2550	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/3.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/3.png	(from )
16:54:50	2720/2720	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/7.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/7.png	(from )
16:54:50	2651/2651	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/4.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/4.png	(from )
16:54:50	2714/2714	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/8.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/8.png	(from )
16:54:50	2044/2044	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/logo-app.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/logo-app.png	(from )
16:54:50	21355/21355	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/bt-appstore.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/bt-appstore.png	(from )
16:54:50	22038/22038	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/bt-googleplay.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/bt-googleplay.png	(from )
16:54:50	6877/6877	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/bt-huaweistore.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/bt-huaweistore.png	(from )
16:54:50	2791/2791	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/face.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/face.png	(from )
16:54:50	3085/3085	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/twitter.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/twitter.png	(from )
16:54:50	50573/50573	--FM--	200	added ('OK')	application/descarga		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/jquery.bxslider.js.descarga	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/jquery.bxslider.js.descarga	(from )
16:54:50	48706/48706	--FM--	200	added ('OK')	application/descarga		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/jquery.fancybox.js.descarga	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/jquery.fancybox.js.descarga	(from )
16:54:50	5305/5305	--FM--	200	added ('OK')	application/descarga		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/jquery.fancybox-media.js.descarga	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/jquery.fancybox-media.js.descarga	(from )
16:54:50	1609/1609	--FM--	200	added ('OK')	application/descarga		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/daviplata.js.descarga	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/daviplata.js.descarga	(from )
16:54:50	3397/3397	--FM--	200	added ('OK')	application/descarga		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/SerlefinWidget.js.descarga	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/SerlefinWidget.js.descarga	(from )
16:54:50	3376/3376	--FM--	200	added ('OK')	image/jpeg		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/footer_logo2.jpg	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/footer_logo2.jpg	(from )
16:54:50	3024/3024	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/logo-footer2-m.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/logo-footer2-m.png	(from )
16:54:50	1273/1273	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/footer_institucional.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/footer_institucional.png	(from )
16:54:50	2923/2923	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/btn-cerrar-footer.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/btn-cerrar-footer.png	(from )
16:54:50	3497/3497	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/logo_sgs.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/logo_sgs.png	(from )
16:54:50	4242/4242	--FM--	200	added ('OK')	image/jpeg		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/footer_institucional.jpg	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/footer_institucional.jpg	(from )
16:54:50	1504/1504	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/tarifas_y_limites_daviplata.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/tarifas_y_limites_daviplata.png	(from )
16:54:50	2220/2220	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/logo-legales-footer.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/logo-legales-footer.png	(from )
16:54:50	5563/5563	--FM--	200	added ('OK')	application/octet-stream		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/ra_collection(1)	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/ra_collection(1)	(from )
16:54:50	55320/55320	--FM--	200	added ('OK')	application/octet-stream		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/ra_collection(2)	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/ra_collection(2)	(from )
16:54:50	427/427	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/menu.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/menu.png	(from )
16:54:50	610/610	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/whiteX.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/whiteX.png	(from )
16:54:50	10617/10617	--FM--	200	added ('OK')	text/html		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/chat.html	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/chat.html	(from )
16:54:50	818/818	--FM--	200	added ('OK')	text/html		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/saved_resource.html	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/saved_resource.html	(from )
16:54:50	52162/52162	--FM--	200	added ('OK')	application/descarga		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/bk-coretag.js.descarga	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/bk-coretag.js.descarga	(from )
16:54:50	1113/1113	--FM--	200	added ('OK')	text/html		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/activityi.html	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/activityi.html	(from )
16:54:51	888/888	--FM--	200	added ('OK')	text/html		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/activityi(1).html	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/activityi(1).html	(from )
16:54:51	21710/21710	---M--	200	added ('OK')	image/png	etag:%2203b141cf637d81:0%22	https://chatdaviplata.com/IMG/ico/favicon.png	C:/Users/Kevin%20Samboni/Desktop/ds/chatdaviplata.com/IMG/ico/favicon.png	(from )
16:54:51	2220/2220	--FM--	200	added ('OK')	text/css		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/grids-min.css	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/grids-min.css	(from )
16:54:51	7906/7906	--FM--	200	added ('OK')	text/css		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/grids-responsive-min.css	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/grids-responsive-min.css	(from )
16:54:51	15021/15021	--FM--	200	added ('OK')	application/descarga		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/axios.min.js.descarga	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/axios.min.js.descarga	(from )
16:54:51	13253/13253	--FM--	200	added ('OK')	application/descarga		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/aes.js.descarga	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/aes.js.descarga	(from )
16:54:51	93582/93582	--FM--	200	added ('OK')	application/descarga		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/vue.min.js.descarga	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/vue.min.js.descarga	(from )
16:54:51	6494/6494	--FM--	200	added ('OK')	application/descarga		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/axios-http-helper.js.descarga	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/axios-http-helper.js.descarga	(from )
16:54:51	12577/12577	--FM--	200	added ('OK')	text/css		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/main.css	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/main.css	(from )
16:54:51	41274/41274	--FM--	200	added ('OK')	application/descarga		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/socket.io.min.js.descarga	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/socket.io.min.js.descarga	(from )
16:54:51	4870/4870	--FM--	200	added ('OK')	application/descarga		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/md5.js.descarga	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/md5.js.descarga	(from )
16:54:51	1438/1438	--FM--	200	added ('OK')	application/descarga		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/api.js.descarga	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/api.js.descarga	(from )
16:54:51	13799/13799	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/info0.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/info0.png	(from )
16:54:52	15761/15761	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/info1.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/info1.png	(from )
16:54:52	1650/1650	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/001-record.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/001-record.png	(from )
16:54:52	1602/1602	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/002-exchange.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/002-exchange.png	(from )
16:54:52	2577/2577	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/002-reloading.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/002-reloading.png	(from )
16:54:52	1856/1856	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/001-check-mark.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/001-check-mark.png	(from )
16:54:52	6999/6999	--FM--	200	added ('OK')	image/gif		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/loading.gif	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/loading.gif	(from )
16:54:52	1331/1331	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/cerrar.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/cerrar.png	(from )
16:54:52	51909/51909	--FM--	200	added ('OK')	application/descarga		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/chat.js.descarga	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/chat.js.descarga	(from )
16:54:52	549603/549603	--FM--	200	added ('OK')	application/descarga		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/recaptcha__es_419.js.descarga	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/recaptcha__es_419.js.descarga	(from )
16:54:52	7303/7303	--FM--	200	added ('OK')	application/descarga		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/gif-recorder.js.descarga	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/gif-recorder.js.descarga	(from )
16:54:52	332511/332511	--FM--	200	added ('OK')	image/png		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/info2.png	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/info2.png	(from )
16:54:52	42/42	--FM--	200	added ('OK')	application/octet-stream		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/dc_pre=CLSA4ob7n4cDFZvc_QUdYisP3w	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/dc_pre=CLSA4ob7n4cDFZvc_QUdYisP3w	(from )
16:54:52	194321/194321	--FM--	200	added ('OK')	application/descarga		file:///C:/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/RecordRTC.js.descarga	C:/Users/Kevin%20Samboni/Desktop/ds/file/C_/Users/Kevin%20Samboni/Downloads/www.daviplata.com_files/RecordRTC.js.descarga	(from )
